,Unnamed: 0,title,港股,国内财经,基金,美股,期货,生活,外汇,证券,classify,检验
259,259,"前7月非金融类对外投资降幅收窄 房产文体同比降8成
",3,4,1,3,3,1,2,3,国内财经,国内财经
260,260,"7月M2增速继续下滑 企业债融资功能渐恢复
",2,6,1,1,1,1,1,3,国内财经,国内财经
261,261,"从比肩茅台到风光不再 吉比特得失皆在《问道手游》
",0,2,0,4,0,1,0,1,证券,证券
262,262,"莱茵体育拟20亿建足球小镇 实控人买下英超南安普顿
",1,0,1,1,0,2,0,3,证券,证券
263,263,"重组募资由1.75亿调至2亿 黑芝麻复牌首日一字跌停
",4,2,3,1,1,3,1,6,证券,证券
264,264,"拟24.36亿收购大象股份 天山生物跨界解退市困境？
",2,0,1,0,0,2,0,6,证券,证券
265,265,"德创环保净利“腰斩”钛白粉暴涨致上下游两头喜忧
",2,1,0,0,1,1,0,1,证券,证券
266,266,"赤峰黄金净利下滑仍推高送转 上交所火速问询
",0,2,0,0,0,1,2,1,证券,证券
267,267,"连带担保“引火烧身” 保税科技净利下降422.22%
",0,1,0,0,1,1,0,2,证券,证券
268,268,"酒业旅游兴起 泸州老窖拟出资4亿升级国窖景区
",1,0,1,0,0,0,0,2,证券,证券
269,269,"运营求新为中国电竞增恒力 完美世界表现出色
",2,3,0,4,2,0,1,1,证券,证券
270,270,"上半年亏损同比扩大 国发股份全年盈利目标承压
",2,0,0,0,0,1,0,4,证券,证券
271,271,"嘉应制药上半年营收增长12.43% 净利下滑37.91…
",2,4,1,0,0,3,0,4,证券,证券
272,272,"前所未见 亿阳信通并购因独立财务顾问一语终止
",2,0,1,0,0,1,0,2,证券,证券
273,273,"风电消纳或现“拐点” 节能风电业绩报喜仍难逃影响
",1,1,0,1,1,0,0,2,证券,证券
274,274,"成都路桥控制权之争新变 李勤所在商会会长入局
",0,3,0,3,2,0,0,2,证券,证券
275,275,"中美贸易战开火？ 商务部回应称中方绝不会坐视
",0,2,0,2,1,3,0,0,国内财经,国内财经
276,276,"新周期被证伪？最坚定旗手任泽平再次PK各方机构
",0,2,0,1,3,1,0,3,证券,证券
277,277,"新湖中宝主营不强理财来补 资金状况不乐观负债率73%
",1,4,1,2,1,1,0,3,证券,证券
278,278,"机构:资金从周期股流入创业板但并未反转 可蹭创蓝筹
",1,0,0,0,2,0,0,5,证券,证券
279,279,"10家公募抱团下调尔康制药估值 踩雷基金中邮居首
",0,1,4,1,1,1,0,1,证券,证券
280,280,"欢瑞世纪股权质押陷平仓危机 违规停复牌被监管
",1,1,0,0,0,1,0,3,证券,证券
281,281,"民生银行研究员：非现金支付不等于无现金社会
",0,1,0,1,1,2,0,0,国内财经,国内财经
282,282,"发改委力挺企业发债发展住房租赁业务
",0,3,0,0,0,0,0,0,国内财经,国内财经
283,283,"丽鹏股份转型：主抓园林业 锻造竞争力
",1,0,0,0,0,0,0,3,证券,证券
284,284,"广汇能源拟配股募集40亿元 其中31亿元用来还债
",3,2,3,0,0,1,0,4,证券,证券
285,285,"浙大网新培育新增长点 三大领域布局人工智能
",1,2,0,3,1,0,0,1,证券,证券
286,286,"沧州大化：提示TDI产品价格波动大
",0,0,0,0,0,0,0,0,证券,证券
287,287,"六月全球最赚钱十大手游出炉 王者荣耀无悬念霸榜
",1,1,1,3,1,0,1,1,美股,美股
288,288,"富邦股份配股预案疑云重重：高价收购暗藏政策套利
",1,0,0,0,0,1,0,3,证券,证券
289,289,"杉杉股份：拟斥资38亿投建锂电池负极一体化基地
",3,0,1,1,1,1,0,6,证券,证券
290,290,"PE卖家早已“改换门庭” 斯太尔易主被追问
",0,1,0,0,0,2,0,1,证券,证券
291,291,"证监会：今年以来我国股市总体运行平稳
",1,0,0,0,1,0,0,3,证券,证券
292,292,"第四批中央环保督察组全部完成入驻
",0,0,0,0,1,0,0,0,国内财经,国内财经
293,293,"28省份7月份CPI涨幅低于2% 未来物价同比涨幅或放…
",5,2,1,2,3,1,1,4,国内财经,国内财经
294,294,"午盘：主要股指转跌 但跌幅有限
",1,0,0,0,1,0,0,3,美股,证券
295,295,"23辆奥迪Q5受检均查出甲醛 但专家称召回可能性不大
",0,3,0,1,0,9,0,2,生活,生活
296,296,"传销江湖：多是不满收入想一夜暴富的人 专门杀熟
",0,2,0,2,0,3,0,0,国内财经,国内财经
297,297,"传销30年：毒苗从地下到地上 甚至披上合法投资外衣
",1,2,0,0,0,1,0,0,国内财经,国内财经
298,298,"银监系统强监管风暴持续 今年罚单金额已超去年全年
",0,1,0,0,1,1,0,0,国内财经,国内财经
299,299,"IMF对中国经济强劲增长持乐观预期 债务水平完全可控
",2,6,0,4,3,0,1,0,国内财经,国内财经
300,300,"7月用电量增速创46个月最高 全年增长或呈前高后稳
",2,5,1,1,2,0,1,2,国内财经,国内财经
301,301,"新华社旗下报纸：房贷收紧有利于抑制楼市泡沫
",0,2,0,1,1,1,0,1,国内财经,国内财经
302,302,"7月M2增速9.2%再创历史新低 利率或成未来调控重点
",3,4,1,3,3,1,1,4,国内财经,国内财经
303,303,"中国版市政债发行大幕开启 地方债严管信号释放明显
",2,4,0,2,1,0,1,0,国内财经,国内财经
304,304,"经参头版:美国单边行动侵蚀国际贸易规则 最终将双输
",1,1,0,6,2,0,1,1,国内财经,国内财经
305,305,"水资源税试点扩围密集筹备中 调节用水需求效应初显
",1,0,0,1,0,0,0,0,国内财经,国内财经
306,306,"证监会五方面鼓励并购重组 中小创有望再成市场焦点
",1,1,1,2,2,0,0,4,证券,证券
307,307,"特朗普举起301条款调查大棒 贸易战不会成为黑天鹅
",0,2,1,3,1,1,1,0,国内财经,国内财经
308,308,"北京前7月新房销售面积下降40% 最严厉调控效果明显
",2,4,1,2,3,0,1,3,国内财经,国内财经
309,309,"证监会：稳市场临时措施已全面退出
",0,1,1,1,2,0,0,3,证券,证券
310,310,"谁敢说自己未来一定好运 别太看好创蓝筹
",0,0,0,0,0,1,0,0,证券,证券
311,311,"并购重组定调 支持实体经济
",0,2,0,1,0,0,0,1,证券,证券
312,312,"探索挖掘新增长点 全聚德叫停外卖品牌“小鸭哥”
",1,2,0,2,1,0,0,1,证券,证券
313,313,"外管局澄清叫停海外扫码 业内称势必引来监管关注
",0,1,0,1,0,1,0,0,国内财经,证券
314,314,"布局四大业务板块 朗姿股份拟12亿元加码时尚产业
",3,1,2,0,0,2,0,7,证券,证券
315,315,"乐视网“换骨” 去贾跃亭化提速
",0,1,0,0,0,0,0,0,证券,国内财经
316,316,"英国公布脱欧关税关系愿景 欧盟回应：想得太美
",0,0,0,1,1,2,0,0,美股,美股
317,317,"页岩油产量注定还要刷新纪录，OPEC此刻欲哭无泪
",0,1,0,1,1,0,0,1,美股,证券
318,318,"中国原油进口或在下半年趋缓
",2,3,0,4,3,0,1,1,美股,美股
319,319,"支付宝与Yelp达成合作 吸引在美国旅游的中国游客
",2,4,1,9,1,1,1,1,美股,美股
320,320,"国际驴产业技术创新战略联盟在山东东阿成立
",1,2,0,3,2,0,1,2,美股,美股
321,321,"实控人掩护高管撤退：方正电机业绩增长背后的危机
",0,1,0,2,0,0,0,1,证券,证券
322,322,"三只松鼠开心果上黑榜 霉菌超标1.8倍
",1,1,2,1,1,1,0,1,生活,生活
323,323,"刘元春：中国经济新周期未开启 依然处于新常态阶段
",3,5,0,4,4,1,1,2,国内财经,国内财经
324,324,"周期股回调还是继续狂欢？这四大市场动向指明了方向
",1,1,1,1,3,0,0,6,证券,证券
325,325,"烤鸭电商连亏已停业 全聚德试水外卖服务无果而终
",0,0,0,0,0,0,0,0,证券,证券
326,326,"人大副校长刘元春：2018年是新周期全面开启关键年
",2,2,1,3,5,2,0,4,证券,证券
327,327,"原来特朗普一直是对的，不太强的美元才是经济解药
",1,3,0,7,2,3,3,0,美股,美股
328,328,"M2增速连跌7个月再创新低 社会融资规模却连续井喷
",2,5,2,2,4,1,1,4,国内财经,国内财经
329,329,"江粉磁材被借壳涨停5日 仍有7宗借壳上市正在进行中
",4,4,1,4,1,3,1,4,证券,证券
330,330,"特朗普启动NAFTA重新谈判 料引起与汽车行业的矛盾
",1,2,0,3,2,1,1,1,美股,美股
331,331,"美国四大对冲基金第二季度同时增持阿里巴巴股份
",1,0,1,6,2,0,0,3,美股,美股
332,332,"老艾侃股：大盘再创新高只是时间问题
",1,1,1,1,1,0,0,3,证券,证券
333,333,"并购重组市场回暖 将与IPO市场热度并驾齐驱？
",0,3,1,5,2,1,0,4,证券,证券
334,334,"炒业绩太危险！不如炒除净 ！| 港股投教系列
",3,2,1,1,1,2,0,4,证券,证券
335,335,"年报晚来、复牌连续大跌 棉纺一哥魏桥纺织还好吗？
",0,0,0,0,1,1,0,0,证券,证券
336,336,"高盛提高毕业生起薪 加入硅谷技术人才争夺战
",0,0,0,1,0,0,0,0,美股,美股
337,337,"基金入场、产业资本增持 创业板反弹四打信号揭秘
",0,0,1,1,1,0,1,0,证券,证券
338,338,"欧洲走出恐怖袭击阴霾 今年赴欧中国游客激增65%
",2,2,0,2,1,1,1,0,美股,美股
339,339,"投资金额高达6000亿 上市公司疯狂买理财
",1,1,3,0,1,3,0,5,证券,证券
340,340,"新安股份质疑金华官方破产重组藏猫腻 或损失1500万
",1,2,1,1,2,1,0,5,证券,证券
341,341,"成长股领涨 IC合约将阶段性走强
",3,1,0,3,1,0,0,3,期货,期货
342,342,"中证500指数多头增仓
",0,0,0,0,1,1,0,1,期货,期货
343,343,"PTA短期区间整理
",0,0,0,0,1,0,0,0,期货,国内财经
344,344,"铝价难现深度回调
",0,0,1,0,0,0,0,0,期货,期货
345,345,"铁矿石偏空格局延续
",0,0,0,0,1,0,0,0,期货,国内财经
346,346,"5G盛宴即将“开席” 六大板块最受益
",0,1,0,3,1,1,0,2,证券,美股
347,347,"次新股行情真的来了？有这三大特质的涨得最好
",3,1,0,1,2,0,0,3,证券,证券
348,348,"一个涨停利好就被掏空 ST股如今已“烟花易冷”
",3,2,1,0,0,2,0,3,证券,证券
349,349,"这些营业部总能抢板买进新股 个中奥秘你知道吗？
",1,2,0,1,1,1,0,3,证券,证券
350,350,"市场结构将变 看三位投资大佬 “论剑”A股
",1,3,1,4,2,0,0,6,证券,证券
351,351,"开盘：朝鲜收回攻击关岛威胁 美股高开
",1,0,0,1,0,1,0,2,美股,美股
352,352,"中国称霸AI世界的大业或许不是梦
",2,4,0,3,2,2,1,0,美股,美股
353,353,"神州租车2017上半年营收36.1亿元 车队突破10万…
",4,2,2,0,0,4,0,5,证券,证券
354,354,"交易所终于出手 投资者赖国昌炒作方大炭素遭处罚
",0,1,0,0,0,1,0,0,证券,国内财经
355,355,"IMF上调中国经济增速预估 警示债务上升风险
",2,6,0,3,1,1,2,0,美股,美股
356,356,"沧州大化：提示主要产品价格变动及相关风险
",0,0,0,0,1,0,1,0,证券,证券
357,357,"永安行：将于8月17日上市 上半年净利同比增逾2成
",5,5,2,6,4,2,2,8,证券,证券
358,358,"盘前：朝鲜收回攻击关岛威胁 美期指上扬
",0,0,0,1,1,2,0,1,美股,美股
359,359,"方大炭素成交额领跑A股：一名投资者还受纪律处分
",1,1,0,0,0,1,0,3,证券,证券
360,360,"跨界尝甜头 搞纺织的银仕来要专注起“影视来”了？
",0,0,0,0,0,0,0,0,证券,证券
361,361,"A股收评（8.15）：缩量之下，螺旋式行情或将延续！
",2,2,1,4,5,2,0,5,证券,证券
362,362,"羊奶粉成市场趋势，各大乳企纷纷入局
",0,1,1,1,1,0,0,2,证券,证券
363,363,"为何教育企业在拼市值高低，中产阶层却不敢要二胎？
",0,4,0,3,0,1,0,1,证券,证券
364,364,"港股收评（8.15）：港股倒跌 中伏了 可以说什么？
",4,1,2,1,2,2,0,4,证券,证券
365,365,"战狼2票房破40亿 陈可辛当股东的电影公司急着上市！
",2,0,1,0,1,3,0,7,证券,证券
366,366,"寄望与房地产开发商交易 麦当劳中国奋起直追肯德基
",2,3,0,3,1,2,1,0,美股,美股
367,367,"难证合谋的以房养老骗局：即便保住房还负债百万
",0,1,0,0,0,0,0,0,国内财经,国内财经
368,368,"两大宇宙级龙头齐冲涨停 涨价题材第二波要来？
",2,0,1,0,0,0,0,1,证券,证券
369,369,"“新零售概念股”远望谷:海外割韭菜 业绩扑街秀财技
",1,1,0,1,1,0,0,5,证券,证券
370,370,"方正电机业绩增长背后商誉危机:高管减持 实控人掩护
",0,1,0,2,0,0,0,1,证券,证券
371,371,"涨停板早知道：七大利好明日有望发酵
",3,0,1,1,0,0,1,2,证券,证券
372,372,"白云山 东风在哪？
",0,1,0,2,0,0,0,1,证券,证券
373,373,"最被看好十大港股：德银予安踏“买入”评级
",5,1,1,0,0,2,0,3,证券,证券
374,374,"深港通新标的名单明揭晓 21只有机入围(附表)
",1,2,4,1,1,1,0,2,证券,证券
375,375,"媒体称济南部分银行已停办“产权车位”信用贷
",0,2,0,0,0,1,0,0,国内财经,国内财经
376,376,"两大利好传闻突袭 证监会这样评价A股政绩
",1,0,0,0,1,0,0,4,证券,证券
377,377,"Airbnb在华技术团队扩大三倍 目标客户瞄准千禧世代
",0,1,0,2,0,0,0,1,美股,证券
378,378,"次新罕见集体暴动 能否持续看四点
",1,1,0,2,1,0,0,1,证券,证券
379,379,"密集解除持续督导协议 中信收缩新三板业务传言不虚
",0,2,0,2,1,2,0,1,证券,证券
380,380,"8月15日19点交易员正关注要闻
",4,2,2,7,2,1,2,3,美股,美股
381,381,"央行研究局：同业存单纳入MPA考核预计影响不大
",0,3,0,1,0,1,0,1,国内财经,国内财经
382,382,"水皮：沪市虎头深市凤尾  机构分歧有点大
",2,0,2,1,0,0,0,2,证券,证券
383,383,"特朗普引众怒 三名美国高管退出白宫商界顾问委员会
",0,0,0,4,1,0,1,0,美股,美股
384,384,"证监会:沪指涨幅超境外主要蓝筹指数 市场估值趋合理
",3,1,2,1,2,0,0,5,证券,证券
385,385,"商务部：非理性对外投资得到进一步有效遏制
",0,1,0,1,1,1,0,0,证券,证券
386,386,"乐视网管理团队大洗牌：梁军6封邮件任命11名高管
",0,1,1,0,0,0,0,0,证券,证券
387,387,"商务部：前7月实际使用外资金额4854.2亿同比降1.…
",4,3,3,2,2,2,1,7,国内财经,国内财经
388,388,"酷派集团：公司经营未有改善 仍处于持续亏损状态
",0,1,0,0,0,1,1,2,证券,证券
389,389,"证监会：3公司首发获通过 1公司被否
",1,2,1,0,1,2,0,4,证券,证券
390,390,"露天煤业复牌两连板 二股东拟减持1%股份
",1,1,1,0,0,0,0,3,证券,证券
391,391,"国民技术：拟80亿投建化合物半导体生态产业园
",2,0,1,1,1,0,0,3,证券,证券
392,392,"8月15日上市公司晚间公告速递
",3,2,2,3,3,3,2,5,证券,证券
393,393,"棉纱期货诞生记
",0,0,0,0,4,0,0,0,期货,期货
394,394,"德龙密语：调整就是逢低加仓好时机
",0,0,0,0,0,0,0,0,证券,证券
395,395,"上海图赛弃斯太尔选择龙星化工 要控股一家上市公司
",2,0,0,0,1,5,0,5,证券,证券
396,396,"腾讯业绩在即  花旗料二季按年升48%
",3,1,0,3,1,0,0,3,港股,期货
397,397,"融创系进入乐视管理层 孙宏斌考虑更换“乐视”名称
",0,1,0,0,1,2,0,0,证券,证券
398,398,"雄安容城县两侧楼房改头换面 央企抢办公楼房租飙升
",0,0,0,0,0,0,0,0,国内财经,证券
399,399,"成都路桥：获四川宏义嘉华实业举牌 持股达5.05%
",1,0,1,0,0,1,0,3,证券,证券
400,400,"当代置业公布 2017年中期业绩 实现稳健生长
",2,2,1,0,1,1,0,3,港股,港股
401,401,"江粉磁材五连板 三机构三交易日合计卖出超3.58亿元
",4,0,1,2,1,2,1,5,证券,证券
402,402,"韩国鸡蛋检出杀虫剂成分 各大超市停售
",0,0,0,0,0,0,0,0,美股,证券
403,403,"港股倒跌 中伏了可以说什么？
",3,0,1,0,1,0,0,3,港股,港股
404,404,"中信证券：周期品链8月景气依旧向好 未来更看需求端
",3,1,1,2,4,0,1,3,证券,证券
405,405,"新时代证券：经济反弹将渐入尾声 消费增速相对稳定
",1,5,0,6,3,0,1,2,证券,证券
406,406,"港股料20天线争持 腾讯业绩左右大局
",5,0,1,0,0,1,0,5,港股,港股
407,407,"西部证券：中期净利下滑26% 紫光系连续两个季度买入
",3,2,0,0,2,3,0,2,证券,证券
408,408,"华英农业：羽绒价格同比增50% 未来会把羽绒产业做大
",0,0,0,0,1,1,0,0,证券,证券
409,409,"牛汇:澳联邦银行CEO内尔退休之际 其行深陷洗钱指控
",0,0,1,0,0,0,2,1,外汇,外汇
410,410,"牛汇:日薪资增长乏力通货紧缩未征服 短期内料难加息
",3,1,0,1,1,0,3,1,外汇,外汇
411,411,"安信信托：中期净利超16亿 证金公司晋升第二大股东
",3,2,2,0,1,1,0,7,证券,证券
412,412,"晶盛机电：中标11亿项目 金额占去年营收99.6%
",1,2,2,0,0,1,0,2,证券,证券
413,413,"三毛派神：中期净利增两倍 牛散赵建平新晋五大股东
",2,2,0,1,2,0,0,4,证券,证券
414,414,"上市五个月就请辞 华瑞股份董秘为了千万减持不等了
",2,3,1,2,2,3,1,4,证券,证券
415,415,"华瑞股份董秘上市五个月就请辞 为了千万减持不等了
",2,3,1,2,2,3,1,4,证券,证券
416,416,"邦达亚洲:朝半岛紧张局势有所缓解 避险降温黄金失色
",0,0,1,0,0,0,5,0,外汇,外汇
417,417,"鲁西化工：中期净利增逾3倍 两社保基金退出十大股东
",2,1,1,1,2,0,0,3,证券,证券
418,418,"亚汇中国:恐怖数据即将引爆 谨防市场变天
",2,4,1,7,3,0,2,3,外汇,外汇
419,419,"NFX品汇国际:地缘政治缓和 引发大量抛售黄金
",1,0,0,0,1,0,4,0,外汇,外汇
420,420,"商品期货普跌 黑色系止跌企稳焦煤午后增仓上行
",0,0,0,0,9,2,0,0,期货,期货
